state,year,month,total_consumption_ML,domestic_ML,agriculture_ML,industrial_ML,population_est
Tripura,2016,9,452104.39,450782.86,1137.61,183.93,1775029
Tripura,2016,10,406805.65,405542.82,1069.72,193.11,1775029
Tripura,2016,11,408870.92,408055.06,710.45,105.4,1775029
Tripura,2016,12,380260.91,378144.33,1730.48,386.09,1775029
Tripura,2017,1,565530.94,561738.06,3028.01,764.88,1792604
Tripura,2017,2,540710.61,538835.51,1618.35,256.75,1792604
Tripura,2017,3,565663.96,562991.66,2416.09,256.21,1792604
Tripura,2017,4,554288.34,552861.94,1193.79,232.61,1792604
Tripura,2017,5,694070.8,691418.16,2107.14,545.51,1792604
Tripura,2017,6,639204.82,635885.84,3019.91,299.08,1792604
Tripura,2017,7,517541.63,513379.2,3477.44,685.0,1792604
Tripura,2017,8,580023.26,578243.3,1490.92,289.04,1792604
Tripura,2017,9,359322.87,356981.05,2166.3,175.52,1792604
Tripura,2017,10,425857.86,424076.77,1543.55,237.54,1792604
Tripura,2017,11,427687.66,424856.78,2681.59,149.29,1792604
Tripura,2017,12,605703.41,602746.88,2793.0,163.53,1792604
Tripura,2018,1,625490.58,624159.52,1152.47,178.59,1810178
Tripura,2018,2,696542.28,693959.82,2416.15,166.32,1810178
Tripura,2018,3,751890.51,748807.69,2872.51,210.31,1810178
Tripura,2018,4,709388.29,708039.41,1264.0,84.88,1810178
Tripura,2018,5,610619.11,609297.63,1218.73,102.74,1810178
Tripura,2018,6,458579.0,457463.54,1012.88,102.58,1810178
Tripura,2018,7,596018.5,592979.58,2871.88,167.04,1810178
Tripura,2018,8,369273.1,368180.54,921.23,171.32,1810178
Tripura,2018,9,524767.07,522266.97,2007.8,492.3,1810178
Tripura,2018,10,416769.15,413842.48,2483.92,442.75,1810178
Tripura,2018,11,525553.15,522033.58,2988.06,531.51,1810178
Tripura,2018,12,426854.27,422979.19,3327.74,547.35,1810178
Tripura,2019,1,421903.66,419649.47,1893.78,360.42,1827753
Tripura,2019,2,521103.36,519946.27,899.85,257.25,1827753
Tripura,2019,3,700303.19,696433.19,3303.91,566.1,1827753
Tripura,2019,4,509555.14,508342.64,1067.09,145.4,1827753
Tripura,2019,5,481319.39,477592.04,3204.88,522.47,1827753
Tripura,2019,6,510027.83,507789.23,2058.49,180.11,1827753
Tripura,2019,7,622090.81,619581.64,1972.21,536.96,1827753
Tripura,2019,8,590595.31,587730.3,2497.61,367.39,1827753
Tripura,2019,9,468303.01,464693.06,3117.64,492.32,1827753
Tripura,2019,10,411753.44,409688.93,1719.41,345.1,1827753
Tripura,2019,11,598344.55,596318.76,1910.06,115.73,1827753
Tripura,2019,12,511936.05,509686.02,2043.05,206.98,1827753
Tripura,2020,1,601427.12,598295.06,2413.7,718.36,1845327
Tripura,2020,2,539706.24,537016.3,2312.57,377.37,1845327
Tripura,2020,3,713974.68,710076.92,3033.73,864.02,1845327
Tripura,2020,4,648999.63,647242.81,1528.12,228.69,1845327
Tripura,2020,5,700398.09,697900.58,2125.69,371.82,1845327
Tripura,2020,6,662804.03,660166.86,2462.75,174.43,1845327
Tripura,2020,7,443264.64,441519.34,1484.11,261.19,1845327
Tripura,2020,8,414327.55,413406.63,842.67,78.25,1845327
Tripura,2020,9,600634.45,597925.15,2467.06,242.24,1845327
Tripura,2020,10,508699.03,506738.44,1558.47,402.11,1845327
Tripura,2020,11,360530.83,356907.39,3092.0,531.44,1845327
Tripura,2020,12,462467.42,459818.89,2058.1,590.43,1845327
Tripura,2021,1,405075.02,400918.23,3627.31,529.47,1862902
Tripura,2021,2,578387.06,574699.52,3196.24,491.3,1862902
Tripura,2021,3,627309.8,626088.44,993.58,227.77,1862902
Tripura,2021,4,655615.58,654341.66,1096.93,176.99,1862902
Tripura,2021,5,565453.41,563094.1,2202.91,156.4,1862902
Tripura,2021,6,717053.22,714370.99,2170.15,512.08,1862902
Tripura,2021,7,434156.46,431584.55,2439.64,132.27,1862902
Tripura,2021,8,403557.21,402538.98,917.37,100.85,1862902
Tripura,2021,9,367558.96,364708.33,2626.88,223.75,1862902
Tripura,2021,10,582721.21,579327.6,3067.32,326.29,1862902
Tripura,2021,11,504703.38,503674.72,969.7,58.96,1862902
Tripura,2021,12,458722.0,457361.92,1184.49,175.58,1862902
Tripura,2022,1,603798.1,601729.51,1861.53,207.07,1880476
Tripura,2022,2,457965.54,454888.61,2838.99,237.94,1880476
Tripura,2022,3,655714.44,653495.29,1906.07,313.07,1880476
Tripura,2022,4,597147.06,594753.23,2041.09,352.74,1880476
Tripura,2022,5,552457.31,550129.66,2122.61,205.05,1880476
Tripura,2022,6,613888.7,609994.37,3064.71,829.62,1880476
Tripura,2022,7,415801.51,413687.36,1703.1,411.06,1880476
Tripura,2022,8,581589.8,578142.46,3276.57,170.78,1880476
Tripura,2022,9,403414.91,399963.75,3242.67,208.49,1880476
Tripura,2022,10,494601.69,492032.84,2425.92,142.93,1880476
Tripura,2022,11,483648.04,480911.22,2261.67,475.15,1880476
Tripura,2022,12,501279.02,498147.21,2757.86,373.95,1880476
Tripura,2023,1,483256.02,479783.0,3286.13,186.89,1898051
Tripura,2023,2,520249.94,518159.39,1666.0,424.55,1898051
Tripura,2023,3,704694.01,700812.9,3168.95,712.16,1898051
Tripura,2023,4,822413.62,818337.88,3285.77,789.97,1898051
Tripura,2023,5,783918.1,782200.26,1333.11,384.73,1898051
Tripura,2023,6,499678.64,496828.24,2336.13,514.27,1898051
Tripura,2023,7,476284.16,473711.79,2216.84,355.54,1898051
Tripura,2023,8,522703.5,520619.95,1775.81,307.75,1898051
Tripura,2023,9,427944.66,426245.77,1555.32,143.57,1898051
Tripura,2023,10,368653.91,365302.79,2975.37,375.76,1898051
Tripura,2023,11,608737.86,605958.06,2353.92,425.88,1898051
Tripura,2023,12,390113.43,388929.34,1082.39,101.71,1898051
Tripura,2024,1,649065.47,646435.51,2383.23,246.73,1915625
Tripura,2024,2,620915.22,618401.06,2353.29,160.87,1915625
Tripura,2024,3,555172.21,553353.81,1449.46,368.93,1915625
Tripura,2024,4,795573.11,794118.74,1226.55,227.82,1915625
Tripura,2024,5,682954.71,680690.33,1931.97,332.41,1915625
Tripura,2024,6,570330.6,566723.87,2906.54,700.19,1915625
Tripura,2024,7,443368.62,441870.63,1184.69,313.29,1915625
Tripura,2024,8,389360.79,386330.6,2557.43,472.76,1915625
Tripura,2024,9,587766.95,586345.58,1122.32,299.05,1915625
Tripura,2024,10,597770.6,594019.9,2907.97,842.73,1915625
Tripura,2024,11,350173.55,348896.19,1015.81,261.55,1915625
Tripura,2024,12,634307.55,632781.37,1266.63,259.55,1915625
Tripura,2025,1,700792.69,698324.21,2157.86,310.62,1933200
Tripura,2025,2,635016.48,633036.93,1877.54,102.02,1933200
Tripura,2025,3,819737.88,816938.82,2570.38,228.67,1933200
Tripura,2025,4,536715.71,533280.85,3080.02,354.84,1933200
Tripura,2025,5,747878.93,746031.58,1680.67,166.67,1933200
Tripura,2025,6,698633.25,695447.86,2486.83,698.55,1933200
Tripura,2025,7,656893.24,655029.02,1531.52,332.7,1933200
Tripura,2025,8,623875.35,620587.38,2818.66,469.31,1933200
Tripura,2025,9,530946.75,528910.5,1837.0,199.25,1933200
Tripura,2025,10,365216.86,364223.95,826.0,166.92,1933200
Tripura,2025,11,455244.53,451957.96,2853.49,433.08,1933200
Tripura,2025,12,568203.35,566437.95,1367.53,397.87,1933200
Uttar Pradesh,2015,1,1537440.34,1534321.03,2634.31,485.0,4211028
Uttar Pradesh,2015,2,1506241.38,1502985.75,2558.11,697.52,4211028
Uttar Pradesh,2015,3,1563434.4,1559319.05,3361.09,754.26,4211028
Uttar Pradesh,2015,4,1568705.16,1566919.6,1432.58,352.99,4211028
Uttar Pradesh,2015,5,1706656.82,1705268.47,1070.11,318.24,4211028
Uttar Pradesh,2015,6,1306139.86,1304362.61,1551.55,225.7,4211028
Uttar Pradesh,2015,7,1337506.26,1336186.13,1045.57,274.56,4211028
Uttar Pradesh,2015,8,859161.08,855433.86,3043.42,683.8,4211028
Uttar Pradesh,2015,9,863342.17,862432.69,861.74,47.75,4211028
Uttar Pradesh,2015,10,887621.15,884789.77,2366.34,465.05,4211028
Uttar Pradesh,2015,11,1244384.94,1241323.74,2527.67,533.52,4211028
Uttar Pradesh,2015,12,923805.3,920973.65,2416.01,415.65,4211028
Uttar Pradesh,2016,1,931073.05,926930.87,3506.48,635.7,4253138
Uttar Pradesh,2016,2,1589694.55,1588613.28,967.92,113.34,4253138
Uttar Pradesh,2016,3,1378332.3,1377334.34,892.5,105.46,4253138
Uttar Pradesh,2016,4,1025367.25,1021735.43,2885.94,745.88,4253138
Uttar Pradesh,2016,5,1319925.25,1317577.99,2229.05,118.22,4253138
Uttar Pradesh,2016,6,1327321.17,1324882.48,1905.9,532.79,4253138
Uttar Pradesh,2016,7,1159542.62,1156382.8,2748.64,411.18,4253138
Uttar Pradesh,2016,8,1031883.18,1028843.5,2861.38,178.3,4253138
Uttar Pradesh,2016,9,856118.45,855085.4,982.91,50.13,4253138
Uttar Pradesh,2016,10,996850.94,995162.34,1400.05,288.55,4253138
Uttar Pradesh,2016,11,1192416.58,1189976.86,1935.5,504.22,4253138
Uttar Pradesh,2016,12,1294757.03,1291926.16,2573.22,257.65,4253138
Uttar Pradesh,2017,1,1532949.72,1531175.89,1601.13,172.7,4295248
Uttar Pradesh,2017,2,1158251.46,1155690.53,2009.43,551.5,4295248
Uttar Pradesh,2017,3,1135951.9,1132092.02,3015.37,844.51,4295248
Uttar Pradesh,2017,4,1382939.75,1381006.85,1545.63,387.27,4295248
Uttar Pradesh,2017,5,1442015.51,1439369.64,2097.9,547.97,4295248
Uttar Pradesh,2017,6,1116063.61,1112618.45,3096.37,348.78,4295248
Uttar Pradesh,2017,7,1421790.56,1420210.32,1277.51,302.73,4295248
Uttar Pradesh,2017,8,1199230.69,1196444.34,2472.71,313.65,4295248
Uttar Pradesh,2017,9,1212507.27,1209628.11,2459.34,419.82,4295248
Uttar Pradesh,2017,10,978716.16,977050.41,1363.57,302.17,4295248
Uttar Pradesh,2017,11,916049.43,913058.72,2486.34,504.37,4295248
Uttar Pradesh,2017,12,876794.9,873376.33,3048.58,369.98,4295248
Uttar Pradesh,2018,1,1352549.18,1348232.69,3716.85,599.64,4337358
Uttar Pradesh,2018,2,1021393.53,1018298.57,2923.22,171.74,4337358
Uttar Pradesh,2018,3,1594349.5,1593296.76,893.24,159.5,4337358
Uttar Pradesh,2018,4,1537781.3,1535586.46,1933.45,261.39,4337358
Uttar Pradesh,2018,5,1404538.66,1403110.22,1198.81,229.63,4337358
Uttar Pradesh,2018,6,1159599.41,1156280.93,2823.71,494.76,4337358
Uttar Pradesh,2018,7,1046248.48,1043974.86,2081.33,192.29,4337358
Uttar Pradesh,2018,8,1384833.99,1382472.19,2102.27,259.53,4337358
Uttar Pradesh,2018,9,1310089.92,1307112.83,2410.2,566.89,4337358
Uttar Pradesh,2018,10,1283366.04,1282035.81,1069.3,260.92,4337358
Uttar Pradesh,2018,11,1173365.89,1172246.34,907.26,212.29,4337358
Uttar Pradesh,2018,12,1204650.85,1201277.86,3078.16,294.84,4337358
Uttar Pradesh,2019,1,1356721.0,1354740.2,1609.65,371.15,4379469
Uttar Pradesh,2019,2,1623744.51,1620370.39,3155.39,218.73,4379469
Uttar Pradesh,2019,3,1316487.98,1314014.92,2081.39,391.67,4379469
Uttar Pradesh,2019,4,1393489.66,1391248.58,1789.37,451.71,4379469
Uttar Pradesh,2019,5,1368134.99,1367070.76,932.64,131.59,4379469
Uttar Pradesh,2019,6,1720418.42,1717295.93,2476.04,646.45,4379469
Uttar Pradesh,2019,7,1473052.7,1471393.82,1477.18,181.7,4379469
Uttar Pradesh,2019,8,1372963.86,1369325.86,2955.04,682.96,4379469
Uttar Pradesh,2019,9,1090518.83,1089295.21,1049.46,174.16,4379469
Uttar Pradesh,2019,10,1154509.97,1153444.53,821.19,244.25,4379469
Uttar Pradesh,2019,11,1028129.7,1025001.66,2503.65,624.39,4379469
Uttar Pradesh,2019,12,1325739.02,1323212.83,2143.31,382.88,4379469
Uttar Pradesh,2020,1,988544.92,985628.71,2601.23,314.97,4421579
Uttar Pradesh,2020,2,1510827.33,1508303.5,2104.8,419.03,4421579
Uttar Pradesh,2020,3,1389170.76,1387035.62,1763.25,371.88,4421579
Uttar Pradesh,2020,4,1267214.27,1265879.54,1065.93,268.8,4421579
Uttar Pradesh,2020,5,1452129.67,1449776.24,1839.07,514.35,4421579
Uttar Pradesh,2020,6,1704359.8,1700655.66,2900.81,803.33,4421579
Uttar Pradesh,2020,7,1311151.5,1309690.06,1308.6,152.85,4421579
Uttar Pradesh,2020,8,1013660.6,1011075.37,2286.89,298.34,4421579
Uttar Pradesh,2020,9,902912.64,900344.72,2022.65,545.27,4421579
Uttar Pradesh,2020,10,907402.48,905680.48,1442.34,279.66,4421579
Uttar Pradesh,2020,11,1102022.23,1098586.32,2672.69,763.23,4421579
Uttar Pradesh,2020,12,1125340.38,1123550.72,1506.79,282.87,4421579
Uttar Pradesh,2021,1,1013959.31,1012322.5,1518.65,118.16,4463689
Uttar Pradesh,2021,2,1027696.27,1025145.76,2120.9,429.61,4463689
Uttar Pradesh,2021,3,1648795.04,1646176.93,2418.84,199.27,4463689
Uttar Pradesh,2021,4,1793403.86,1790622.7,2527.45,253.71,4463689
Uttar Pradesh,2021,5,1341865.66,1337638.63,3787.16,439.87,4463689
Uttar Pradesh,2021,6,1171290.77,1167669.15,2964.97,656.65,4463689
Uttar Pradesh,2021,7,1439565.69,1436547.71,2700.65,317.33,4463689
Uttar Pradesh,2021,8,1106561.08,1102948.58,3204.8,407.7,4463689
Uttar Pradesh,2021,9,1166511.82,1162762.98,2995.77,753.07,4463689
Uttar Pradesh,2021,10,1254981.73,1252745.3,1977.42,259.01,4463689
Uttar Pradesh,2021,11,1206555.08,1203168.44,2616.37,770.27,4463689
Uttar Pradesh,2021,12,1328177.59,1326756.0,1345.55,76.04,4463689
Uttar Pradesh,2022,1,1364718.7,1363293.73,1223.02,201.95,4505799
Uttar Pradesh,2022,2,1359442.98,1355608.66,3417.05,417.27,4505799
Uttar Pradesh,2022,3,1275749.67,1271948.55,3459.34,341.78,4505799
Uttar Pradesh,2022,4,1204412.11,1203266.66,1032.62,112.82,4505799
Uttar Pradesh,2022,5,1719113.51,1717566.3,1346.78,200.43,4505799
Uttar Pradesh,2022,6,1804731.67,1802807.71,1681.65,242.31,4505799
Uttar Pradesh,2022,7,1165854.33,1164814.76,849.51,190.05,4505799
Uttar Pradesh,2022,8,1438594.58,1436242.48,2223.05,129.05,4505799
Uttar Pradesh,2022,9,1222547.56,1221178.59,1245.14,123.82,4505799
Uttar Pradesh,2022,10,1325380.84,1320908.47,3568.56,903.81,4505799
Uttar Pradesh,2022,11,1019029.4,1016128.92,2311.13,589.35,4505799
Uttar Pradesh,2022,12,876109.2,874887.05,985.67,236.49,4505799
Uttar Pradesh,2023,1,1527979.94,1524647.18,3045.54,287.22,4547910
Uttar Pradesh,2023,2,1576831.84,1574445.94,2228.15,157.75,4547910
Uttar Pradesh,2023,3,1317744.91,1314876.85,2379.21,488.86,4547910
Uttar Pradesh,2023,4,1523981.21,1521986.83,1846.97,147.41,4547910
Uttar Pradesh,2023,5,1422025.94,1420915.98,961.3,148.67,4547910
Uttar Pradesh,2023,6,1057035.4,1054635.82,2020.84,378.75,4547910
Uttar Pradesh,2023,7,1011134.69,1006683.19,3869.4,582.1,4547910
Uttar Pradesh,2023,8,928931.94,926136.31,2618.08,177.54,4547910
Uttar Pradesh,2023,9,1434031.85,1432556.64,1284.67,190.53,4547910
Uttar Pradesh,2023,10,948819.25,945319.87,2808.32,691.05,4547910
Uttar Pradesh,2023,11,1434465.43,1432935.57,1372.97,156.89,4547910
Uttar Pradesh,2023,12,1405099.09,1402996.57,1817.15,285.36,4547910
Uttar Pradesh,2024,1,1268423.57,1265066.0,2874.89,482.68,4590020
Uttar Pradesh,2024,2,1671754.21,1668775.02,2796.96,182.23,4590020
Uttar Pradesh,2024,3,1164522.44,1163165.07,1203.06,154.32,4590020
Uttar Pradesh,2024,4,1441735.61,1437658.85,3237.51,839.25,4590020
Uttar Pradesh,2024,5,1657199.24,1655329.82,1573.65,295.76,4590020
Uttar Pradesh,2024,6,1081923.31,1080605.65,1203.05,114.61,4590020
Uttar Pradesh,2024,7,1442066.99,1439722.74,2051.36,292.89,4590020
Uttar Pradesh,2024,8,954984.6,952955.57,1592.11,436.92,4590020
Uttar Pradesh,2024,9,1486997.26,1484142.05,2697.93,157.29,4590020
Uttar Pradesh,2024,10,1462548.15,1460963.9,1297.86,286.39,4590020
Uttar Pradesh,2024,11,1002286.58,1000327.69,1760.58,198.31,4590020
Uttar Pradesh,2024,12,1124115.94,1121198.75,2261.68,655.51,4590020
Uttar Pradesh,2025,1,1584094.1,1581573.91,2313.6,206.59,4632130
Uttar Pradesh,2025,2,1214362.76,1212071.82,1803.77,487.17,4632130
Uttar Pradesh,2025,3,1206547.0,1205346.85,1006.69,193.47,4632130
Uttar Pradesh,2025,4,1513015.26,1510755.71,2096.07,163.48,4632130
Uttar Pradesh,2025,5,1216682.44,1213427.08,3018.79,236.57,4632130
Uttar Pradesh,2025,6,1085048.73,1081736.04,2695.79,616.9,4632130
Uttar Pradesh,2025,7,1255893.26,1252844.69,2859.24,189.33,4632130
Uttar Pradesh,2025,8,1031442.06,1029969.6,1162.16,310.3,4632130
Uttar Pradesh,2025,9,1374785.14,1372073.66,2411.43,300.05,4632130
Uttar Pradesh,2025,10,1189911.16,1188243.24,1561.37,106.55,4632130
Uttar Pradesh,2025,11,1332453.02,1330543.85,1526.56,382.61,4632130
Uttar Pradesh,2025,12,1300364.93,1296507.92,3285.73,571.28,4632130
Uttarakhand,2015,1,1764135.43,1760749.53,2994.32,391.57,4820833
Uttarakhand,2015,2,1396576.37,1395482.77,913.39,180.21,4820833
Uttarakhand,2015,3,1792880.61,1790203.81,2446.32,230.48,4820833
Uttarakhand,2015,4,1768053.08,1766792.27,988.07,272.75,4820833
Uttarakhand,2015,5,1345685.12,1344188.63,1417.13,79.36,4820833
Uttarakhand,2015,6,1508313.65,1506855.98,1124.45,333.22,4820833
Uttarakhand,2015,7,1478417.2,1476871.49,1236.6,309.12,4820833
Uttarakhand,2015,8,1619865.68,1616729.38,2762.19,374.11,4820833
Uttarakhand,2015,9,1102697.8,1101616.45,928.32,153.02,4820833
Uttarakhand,2015,10,1475098.72,1473556.95,1464.98,76.79,4820833
Uttarakhand,2015,11,926585.93,925127.98,1291.91,166.04,4820833
Uttarakhand,2015,12,1065679.79,1063151.79,2295.86,232.14,4820833
Uttarakhand,2016,1,1574227.5,1572379.89,1744.12,103.49,4869041
Uttarakhand,2016,2,1530157.9,1526878.08,2740.05,539.77,4869041
Uttarakhand,2016,3,1401989.54,1400025.33,1852.56,111.65,4869041
Uttarakhand,2016,4,1235082.82,1233303.54,1605.57,173.71,4869041
Uttarakhand,2016,5,1390696.77,1389077.59,1261.55,357.63,4869041
Uttarakhand,2016,6,1217620.5,1216248.93,1233.91,137.66,4869041
Uttarakhand,2016,7,1774607.36,1771531.61,2442.86,632.89,4869041
Uttarakhand,2016,8,1246424.66,1244712.47,1434.06,278.12,4869041
Uttarakhand,2016,9,1465705.6,1463145.66,2429.57,130.36,4869041
Uttarakhand,2016,10,1469972.75,1468765.31,954.22,253.22,4869041
Uttarakhand,2016,11,1117255.04,1115188.1,1624.84,442.1,4869041
Uttarakhand,2016,12,959258.47,957481.84,1679.47,97.16,4869041
Uttarakhand,2017,1,1329927.32,1328414.19,1305.53,207.6,4917249
Uttarakhand,2017,2,1344744.54,1342477.05,2088.84,178.65,4917249
Uttarakhand,2017,3,1400365.54,1397701.44,2271.43,392.67,4917249
Uttarakhand,2017,4,1908476.14,1905669.8,2600.99,205.35,4917249
Uttarakhand,2017,5,1469424.05,1467404.85,1628.42,390.77,4917249
Uttarakhand,2017,6,1530134.5,1528041.38,1965.58,127.54,4917249
Uttarakhand,2017,7,1482284.17,1479688.4,2133.12,462.65,4917249
Uttarakhand,2017,8,1224214.39,1221630.69,2204.73,378.97,4917249
Uttarakhand,2017,9,1166200.13,1163158.32,2482.74,559.07,4917249
Uttarakhand,2017,10,1469408.82,1466799.9,2072.63,536.28,4917249
Uttarakhand,2017,11,1019686.91,1018007.19,1319.39,360.33,4917249
Uttarakhand,2017,12,1438004.74,1435599.17,2123.47,282.1,4917249
Uttarakhand,2018,1,1847461.43,1845495.56,1635.33,330.55,4965457
Uttarakhand,2018,2,1466549.23,1462113.53,3718.36,717.35,4965457
Uttarakhand,2018,3,2047045.55,2045760.07,1039.8,245.67,4965457
Uttarakhand,2018,4,2051880.94,2050919.04,916.02,45.88,4965457
Uttarakhand,2018,5,1611445.8,1610456.96,837.64,151.2,4965457
Uttarakhand,2018,6,1451155.35,1450081.59,947.06,126.7,4965457
Uttarakhand,2018,7,1362614.98,1358413.6,3239.74,961.65,4965457
Uttarakhand,2018,8,1566567.68,1563182.26,2620.15,765.28,4965457
Uttarakhand,2018,9,1255633.33,1252592.0,2428.69,612.65,4965457
Uttarakhand,2018,10,1237491.32,1234772.87,2198.62,519.84,4965457
Uttarakhand,2018,11,1085627.58,1082604.55,2387.19,635.84,4965457
Uttarakhand,2018,12,1279737.95,1276728.82,2535.06,474.08,4965457
Uttarakhand,2019,1,1365967.03,1363610.07,2187.63,169.32,5013666
Uttarakhand,2019,2,1928614.56,1927214.65,1105.94,293.96,5013666
Uttarakhand,2019,3,1523549.94,1520061.46,2814.66,673.82,5013666
Uttarakhand,2019,4,1709342.3,1706298.3,2456.06,587.94,5013666
Uttarakhand,2019,5,1977168.65,1974264.89,2545.69,358.06,5013666
Uttarakhand,2019,6,1238920.22,1237637.47,1144.93,137.83,5013666
Uttarakhand,2019,7,1092537.31,1089114.97,2650.57,771.77,5013666
Uttarakhand,2019,8,1645523.08,1642928.24,2371.85,222.99,5013666
Uttarakhand,2019,9,1102371.93,1101431.44,846.62,93.86,5013666
Uttarakhand,2019,10,1595014.05,1591518.43,2775.99,719.63,5013666
Uttarakhand,2019,11,1328169.68,1324694.36,3102.04,373.28,5013666
Uttarakhand,2019,12,1429250.45,1426321.7,2550.65,378.09,5013666
Uttarakhand,2020,1,1799395.25,1796719.14,2291.22,384.89,5061874
Uttarakhand,2020,2,1909560.22,1907012.34,2400.96,146.92,5061874
Uttarakhand,2020,3,1709353.94,1708365.49,846.27,142.17,5061874
Uttarakhand,2020,4,1988837.65,1987612.42,1124.44,100.79,5061874
Uttarakhand,2020,5,1572478.67,1570899.4,1404.7,174.56,5061874
Uttarakhand,2020,6,1349662.68,1345924.78,3064.14,673.77,5061874
Uttarakhand,2020,7,1256981.48,1253802.71,2498.67,680.09,5061874
Uttarakhand,2020,8,1276356.75,1272448.71,3368.01,540.03,5061874
Uttarakhand,2020,9,1469019.48,1465443.3,3088.54,487.64,5061874
Uttarakhand,2020,10,1358776.96,1355956.35,2616.27,204.33,5061874
Uttarakhand,2020,11,1250738.01,1249254.41,1190.38,293.22,5061874
Uttarakhand,2020,12,1521692.4,1519495.26,1727.52,469.63,5061874
Uttarakhand,2021,1,1897840.61,1895697.61,1791.61,351.38,5110082
Uttarakhand,2021,2,1548833.09,1546963.07,1752.93,117.09,5110082
Uttarakhand,2021,3,1448198.43,1446081.38,1761.06,355.99,5110082
Uttarakhand,2021,4,1607196.43,1604487.83,2152.14,556.46,5110082
Uttarakhand,2021,5,1665559.09,1661183.25,4118.09,257.75,5110082
Uttarakhand,2021,6,1746096.53,1742615.3,2707.83,773.4,5110082
Uttarakhand,2021,7,1915568.39,1913999.13,1317.64,251.61,5110082
Uttarakhand,2021,8,1113646.7,1108797.72,3796.0,1052.98,5110082
Uttarakhand,2021,9,1261404.85,1259524.0,1667.34,213.52,5110082
Uttarakhand,2021,10,1566134.07,1563351.35,2297.07,485.65,5110082
Uttarakhand,2021,11,1342185.27,1340846.5,1031.0,307.77,5110082
Uttarakhand,2021,12,1411111.75,1408087.35,2842.35,182.06,5110082
Uttarakhand,2022,1,1621152.04,1617757.23,3067.87,326.94,5158291
Uttarakhand,2022,2,2060658.4,2056699.61,3703.62,255.18,5158291
Uttarakhand,2022,3,2125744.77,2123904.22,1424.64,415.91,5158291
Uttarakhand,2022,4,1339074.82,1336194.7,2489.28,390.85,5158291
Uttarakhand,2022,5,1534377.37,1530942.09,2652.42,782.86,5158291
Uttarakhand,2022,6,1902023.06,1898810.55,2818.22,394.29,5158291
Uttarakhand,2022,7,1356349.74,1353953.98,1949.95,445.81,5158291
Uttarakhand,2022,8,1437168.0,1435469.82,1323.57,374.61,5158291
Uttarakhand,2022,9,1277421.88,1273390.47,3581.26,450.14,5158291
Uttarakhand,2022,10,1062506.58,1059862.3,2279.44,364.84,5158291
Uttarakhand,2022,11,1229730.16,1226861.98,2527.73,340.45,5158291
Uttarakhand,2022,12,1322791.52,1321495.95,1168.26,127.31,5158291
Uttarakhand,2023,1,1132990.43,1129499.59,3308.66,182.18,5206499
Uttarakhand,2023,2,1839635.6,1837013.07,2103.57,518.95,5206499
Uttarakhand,2023,3,2134414.79,2131036.67,2620.83,757.3,5206499
Uttarakhand,2023,4,1829214.38,1826410.55,2471.71,332.12,5206499
Uttarakhand,2023,5,1603248.12,1599670.43,2867.98,709.72,5206499
